build_existing_model.cec_climate_zone,build_existing_model.geometry_stories,build_existing_model.geometry_stories_low_rise,build_existing_model.sample_weight,build_existing_model.occupants,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_recirc_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_solar_thermal_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_hot_water_lb,total,electricity_hvac,natural_gas_hvac,propane_hvac,electricity_wh,natural_gas_wh,propane_wh
9,4,4+,248.0,2,2654.14,1332.11,1322.03,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.88,1245.15,0.0,0.0,0.0,2654.14,2.4,76.88,0.0,0.0,1245.15,0.0
9,3,3,248.0,4,4105.45,1721.16,2384.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.04,0.0,0.0,0.0,4105.46,0.0,0.0,0.0,0.0,1905.04,0.0
9,3,3,248.0,1,2584.31,1083.77,1500.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.34,0.0,0.0,0.0,2584.31,0.0,0.0,0.0,0.0,1151.34,0.0
8,2,2,248.0,1,1779.53,1500.17,279.36,0.0,13.39,0.0,0.0,444.47,327.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.5300000000002,457.86,0.0,0.0,327.6,0.0,0.0
8,2,2,248.0,3,3301.73,1487.26,1814.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.47,0.0,0.0,0.0,3301.73,0.0,0.0,0.0,0.0,1814.47,0.0
16,3,3,248.0,0,707.34,355.16,352.18,0.0,0.08,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,352.18,0.0,0.0,0.0,707.34,2.48,0.0,0.0,0.0,352.18,0.0
11,2,2,248.0,2,4975.78,2517.11,2458.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2458.67,0.0,0.0,0.0,4975.780000000001,0.0,0.0,0.0,0.0,2458.67,0.0
3,2,2,248.0,1,4617.34,1945.29,2672.05,0.0,18.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.37,1563.63,0.0,0.0,0.0,4617.34,18.31,689.37,0.0,0.0,1563.63,0.0
6,3,3,248.0,1,2455.31,1165.79,1289.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.31,0.0,0.0,0.0,2455.31,0.0,0.0,0.0,0.0,940.31,0.0
2,2,2,248.0,2,3379.75,1276.43,2103.32,0.0,0.0,0.0,0.0,294.92,0.0,0.0,0.0,0.0,0.0,1710.76,0.0,0.0,0.0,3379.75,294.92,0.0,0.0,0.0,1710.76,0.0
6,2,2,248.0,3,2978.78,2542.88,435.9,0.0,0.01,0.0,0.0,3.96,905.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978.78,3.9699999999999998,0.0,0.0,905.96,0.0,0.0
3,1,1,248.0,2,5598.86,1290.56,4308.3,0.0,39.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.93,1752.89,0.0,0.0,0.0,5598.860000000001,39.17,1741.93,0.0,0.0,1752.89,0.0
9,2,2,248.0,1,4215.2,1083.63,3131.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.04,1210.53,0.0,0.0,0.0,4215.200000000001,0.0,1300.04,0.0,0.0,1210.53,0.0
9,3,3,248.0,2,3935.76,1663.38,2272.38,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.35,1578.47,0.0,0.0,0.0,3935.76,1.17,301.35,0.0,0.0,1578.47,0.0
8,1,1,248.0,2,4233.9,1299.5,2934.4,0.0,24.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.89,1247.96,0.0,0.0,0.0,4233.9,24.93,1293.89,0.0,0.0,1247.96,0.0
12,1,1,248.0,7,6956.81,2306.6,4650.21,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,3122.25,0.0,0.0,0.0,6956.8099999999995,7.64,0.0,0.0,0.0,3122.25,0.0
10,2,2,248.0,5,6250.27,3254.68,2995.59,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.22,2420.76,0.0,0.0,0.0,6250.27,0.09,52.22,0.0,0.0,2420.76,0.0
9,2,2,248.0,1,3690.66,1343.39,2347.26,0.0,7.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.48,650.88,0.0,0.0,0.0,3690.6500000000005,7.91,1117.48,0.0,0.0,650.88,0.0
3,2,2,248.0,2,3852.55,1198.2,2654.35,0.0,14.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.2,1682.6,0.0,0.0,0.0,3852.55,14.19,579.2,0.0,0.0,1682.6,0.0
3,2,2,248.0,2,5866.85,2220.99,3645.85,0.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.32,2868.47,0.0,0.0,0.0,5866.84,6.73,306.32,0.0,0.0,2868.47,0.0
13,2,2,248.0,0,2907.73,1980.31,927.42,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.83,868.59,0.0,0.0,0.0,2907.73,0.31,58.83,0.0,0.0,868.59,0.0
6,2,2,248.0,3,2379.92,781.84,1598.08,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47,1228.88,0.0,0.0,0.0,2379.92,0.84,20.47,0.0,0.0,1228.88,0.0
8,3,3,248.0,2,3369.67,1737.94,1631.73,0.0,0.02,0.0,0.0,11.33,0.0,0.0,0.0,0.0,0.0,1239.17,0.0,0.0,0.0,3369.67,11.35,0.0,0.0,0.0,1239.17,0.0
4,2,2,248.0,0,332.22,332.22,0.0,0.0,0.0,0.0,0.0,0.5,138.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.22,0.5,0.0,0.0,138.14,0.0,0.0
9,1,1,248.0,5,4592.27,2105.47,2486.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.43,2040.36,0.0,0.0,0.0,4592.26,0.0,446.43,0.0,0.0,2040.36,0.0
6,5,4+,248.0,3,3776.18,2998.9,777.28,0.0,0.04,0.0,0.0,0.0,906.91,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,3776.1800000000003,0.04,2.26,0.0,906.91,0.0,0.0
3,4,4+,248.0,1,5746.17,2420.05,3326.11,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.66,1926.41,0.0,0.0,0.0,5746.16,1.09,980.66,0.0,0.0,1926.41,0.0
8,2,2,248.0,2,2700.21,2307.65,392.55,0.0,0.0,0.0,0.0,0.47,676.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.2000000000003,0.47,0.0,0.0,676.96,0.0,0.0
12,2,2,248.0,1,7314.72,5437.26,1877.45,0.0,20.36,0.0,0.0,2859.59,0.0,0.0,0.0,0.0,0.0,1877.45,0.0,0.0,0.0,7314.71,2879.9500000000003,0.0,0.0,0.0,1877.45,0.0
2,3,3,248.0,0,379.46,379.46,0.0,0.0,0.79,0.0,0.0,44.82,140.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.46,45.61,0.0,0.0,140.27,0.0,0.0
8,3,3,248.0,3,4473.14,1453.76,3019.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.71,1888.56,0.0,0.0,0.0,4473.14,0.0,182.71,0.0,0.0,1888.56,0.0
8,3,3,248.0,2,3526.59,2036.47,1490.12,0.0,0.62,0.0,0.0,7.54,0.0,0.0,0.0,0.0,0.0,1490.12,0.0,0.0,0.0,3526.59,8.16,0.0,0.0,0.0,1490.12,0.0
4,2,2,248.0,0,546.82,546.82,0.0,0.0,1.29,0.0,0.0,132.83,94.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.82,134.12,0.0,0.0,94.18,0.0,0.0
15,3,3,248.0,0,1424.06,723.9,700.15,0.0,9.27,0.0,0.0,378.43,0.0,0.0,0.0,0.0,0.0,700.15,0.0,0.0,0.0,1424.05,387.7,0.0,0.0,0.0,700.15,0.0
12,1,1,248.0,2,5310.55,1626.65,3683.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2391.09,1116.16,0.0,0.0,0.0,5310.55,0.0,2391.09,0.0,0.0,1116.16,0.0
3,2,2,248.0,0,1128.08,197.63,930.44,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.2,759.24,0.0,0.0,0.0,1128.0700000000002,4.05,171.2,0.0,0.0,759.24,0.0
13,3,3,248.0,2,3803.31,1844.3,1959.01,0.0,0.1,0.0,0.0,95.87,0.0,0.0,0.0,0.0,0.0,1566.46,0.0,0.0,0.0,3803.31,95.97,0.0,0.0,0.0,1566.46,0.0
8,4,4+,248.0,2,2874.92,1717.4,1157.53,0.0,0.19,0.0,0.0,14.22,0.0,0.0,0.0,0.0,0.0,1157.53,0.0,0.0,0.0,2874.9300000000003,14.41,0.0,0.0,0.0,1157.53,0.0
11,2,2,248.0,0,1465.51,421.16,1044.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.77,741.58,0.0,0.0,0.0,1465.51,0.0,302.77,0.0,0.0,741.58,0.0
9,3,3,248.0,1,4679.5,2481.72,2197.78,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,1768.09,0.0,0.0,0.0,4679.5,0.02,10.64,0.0,0.0,1768.09,0.0
3,3,3,248.0,1,3699.09,881.3,2817.79,0.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.77,1334.82,0.0,0.0,0.0,3699.09,24.7,1133.77,0.0,0.0,1334.82,0.0
13,2,2,248.0,5,5372.0,1606.79,3765.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.07,2200.69,0.0,0.0,0.0,5371.99,0.0,1200.07,0.0,0.0,2200.69,0.0
9,2,2,248.0,3,3194.46,1106.95,2087.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1327.6,0.0,0.0,0.0,3194.46,0.0,1.43,0.0,0.0,1327.6,0.0
8,2,2,248.0,3,2835.33,1294.77,1540.56,0.0,8.19,0.0,0.0,360.77,0.0,0.0,0.0,0.0,0.0,1191.83,0.0,0.0,0.0,2835.33,368.96,0.0,0.0,0.0,1191.83,0.0
9,2,2,248.0,2,6752.67,4265.68,2486.99,0.0,11.85,0.0,0.0,507.35,0.0,0.0,0.0,0.0,0.0,2486.99,0.0,0.0,0.0,6752.67,519.2,0.0,0.0,0.0,2486.99,0.0
8,2,2,248.0,1,1822.18,919.0,903.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.82,0.0,0.0,0.0,1822.1799999999998,0.0,0.0,0.0,0.0,623.82,0.0
8,3,3,248.0,2,4395.24,1614.73,2780.51,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.05,788.42,0.0,0.0,0.0,4395.24,4.92,1678.05,0.0,0.0,788.42,0.0
3,3,3,248.0,3,7962.2,2233.51,5728.68,0.0,30.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.9,3474.69,0.0,0.0,0.0,7962.1900000000005,30.79,1730.9,0.0,0.0,3474.69,0.0
8,3,3,248.0,5,8949.73,4241.5,4708.22,0.0,6.33,0.0,0.0,108.34,0.0,0.0,0.0,0.0,0.0,4081.1,0.0,0.0,0.0,8949.720000000001,114.67,0.0,0.0,0.0,4081.1,0.0
13,2,2,248.0,1,4047.78,3628.74,419.04,0.0,7.82,0.28,13.94,183.52,856.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047.7799999999997,205.56,0.0,0.0,856.21,0.0,0.0
3,2,2,248.0,1,1574.88,1311.16,263.72,0.0,0.0,0.0,0.0,0.0,436.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574.88,0.0,0.0,0.0,436.91,0.0,0.0
6,2,2,248.0,0,330.16,329.85,0.31,0.0,0.01,0.0,0.0,0.0,136.27,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,330.16,0.01,0.31,0.0,136.27,0.0,0.0
12,2,2,248.0,5,7581.53,7581.53,0.0,0.0,0.0,0.0,0.0,2304.01,2549.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7581.53,2304.01,0.0,0.0,2549.03,0.0,0.0
9,3,3,248.0,6,9503.38,3519.16,5984.21,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.16,4758.12,0.0,0.0,0.0,9503.369999999999,1.43,52.16,0.0,0.0,4758.12,0.0
6,3,3,248.0,5,5376.32,1589.21,3787.1,0.0,21.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.76,2562.74,0.0,0.0,0.0,5376.3099999999995,21.71,701.76,0.0,0.0,2562.74,0.0
12,2,2,248.00000000000003,0,851.6,183.3,668.31,0.0,0.19,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,668.31,0.0,0.0,0.0,851.6099999999999,4.890000000000001,0.0,0.0,0.0,668.31,0.0
3,2,2,248.0,1,2267.11,894.07,1373.04,0.0,2.34,0.0,0.0,109.61,0.0,0.0,0.0,0.0,0.0,1093.68,0.0,0.0,0.0,2267.11,111.95,0.0,0.0,0.0,1093.68,0.0
9,2,2,248.0,1,3397.24,1746.0,1651.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1650.92,0.0,0.0,0.0,3397.24,0.0,0.32,0.0,0.0,1650.92,0.0
9,3,3,248.0,1,5131.77,2036.4,3095.37,0.0,87.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.44,1254.93,0.0,0.0,0.0,5131.77,87.48,1840.44,0.0,0.0,1254.93,0.0
9,2,2,248.0,2,1926.61,672.69,1253.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.88,0.0,0.0,0.0,1926.6100000000001,0.0,0.0,0.0,0.0,939.88,0.0
12,2,2,248.0,5,5039.58,5039.58,0.0,0.0,37.89,0.0,0.0,2382.93,712.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5039.58,2420.8199999999997,0.0,0.0,712.05,0.0,0.0
3,2,2,248.0,5,10037.23,2549.39,7487.84,0.0,15.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438.79,4421.93,0.0,0.0,0.0,10037.23,15.42,2438.79,0.0,0.0,4421.93,0.0
6,3,3,248.0,3,6647.3,2967.07,3680.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.15,0.0,0.0,0.0,6647.3,0.0,0.0,0.0,0.0,3157.15,0.0
9,3,3,248.0,2,6316.9,3213.6,3103.29,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.01,2601.22,0.0,0.0,0.0,6316.889999999999,0.04,31.01,0.0,0.0,2601.22,0.0
10,3,3,248.0,2,4962.65,3075.94,1886.71,0.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.55,1294.62,0.0,0.0,0.0,4962.65,7.73,250.55,0.0,0.0,1294.62,0.0
9,4,4+,248.0,2,4300.92,1841.22,2459.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56,1634.66,0.0,0.0,0.0,4300.92,0.5,11.56,0.0,0.0,1634.66,0.0
3,2,2,248.0,0,1106.12,215.24,890.88,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.81,793.07,0.0,0.0,0.0,1106.12,1.14,97.81,0.0,0.0,793.07,0.0
9,3,3,248.0,2,1410.01,761.42,648.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,471.37,0.0,0.0,0.0,1410.01,0.0,0.57,0.0,0.0,471.37,0.0
5,2,2,248.0,3,4194.69,1733.98,2460.71,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.48,2012.23,0.0,0.0,0.0,4194.6900000000005,6.19,448.48,0.0,0.0,2012.23,0.0
10,2,2,248.0,1,2189.88,888.15,1301.73,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.05,907.48,0.0,0.0,0.0,2189.88,1.43,45.05,0.0,0.0,907.48,0.0
8,2,2,248.0,1,5648.17,3448.48,2199.69,0.0,23.2,0.0,0.0,369.78,0.0,0.0,0.0,0.0,0.0,1780.64,0.0,0.0,0.0,5648.17,392.97999999999996,0.0,0.0,0.0,1780.64,0.0
13,3,3,248.0,4,12369.77,3229.76,9140.01,0.0,37.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6514.35,1740.96,0.0,0.0,0.0,12369.77,37.72,6514.35,0.0,0.0,1740.96,0.0
6,1,1,248.0,0,2529.12,1669.13,859.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.99,0.0,0.0,0.0,2529.12,0.0,0.0,0.0,0.0,859.99,0.0
3,2,2,248.0,4,7291.13,3299.05,3992.08,0.0,0.0,0.0,0.0,517.16,0.0,0.0,0.0,0.0,0.0,3992.08,0.0,0.0,0.0,7291.13,517.16,0.0,0.0,0.0,3992.08,0.0
12,2,2,248.0,1,4656.53,2195.72,2460.81,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.36,1487.45,0.0,0.0,0.0,4656.53,3.14,973.36,0.0,0.0,1487.45,0.0
3,2,2,248.0,3,11166.2,7038.36,4127.84,0.0,94.77,0.0,0.0,4068.59,0.0,0.0,0.0,0.0,0.0,3604.75,0.0,0.0,0.0,11166.2,4163.360000000001,0.0,0.0,0.0,3604.75,0.0
10,3,3,248.0,3,6901.12,3244.24,3656.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.35,3040.45,0.0,0.0,0.0,6901.12,0.0,93.35,0.0,0.0,3040.45,0.0
3,4,4+,248.0,3,3869.36,1168.37,2700.99,0.0,0.05,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,1996.4,0.0,0.0,0.0,3869.3599999999997,1.29,0.0,0.0,0.0,1996.4,0.0
12,2,2,248.0,1,5704.16,3058.14,419.04,2226.97,0.0,0.0,0.0,248.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226.97,5704.15,248.55,0.0,0.0,0.0,0.0,2226.97
9,2,2,248.0,4,2826.12,2572.87,253.25,0.0,0.0,0.0,0.0,0.53,623.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2826.12,0.53,0.0,0.0,623.83,0.0,0.0
10,3,3,248.0,3,8225.62,4167.19,4058.44,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.51,3004.84,0.0,0.0,0.0,8225.63,1.4,530.51,0.0,0.0,3004.84,0.0
8,2,2,248.0,2,6782.46,3269.59,3512.88,0.0,0.13,0.0,0.0,143.83,0.0,0.0,0.0,0.0,0.0,2536.7,0.0,0.0,0.0,6782.47,143.96,0.0,0.0,0.0,2536.7,0.0
3,2,2,248.0,2,4284.76,1129.55,3155.21,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.52,1871.14,0.0,0.0,0.0,4284.76,5.63,891.52,0.0,0.0,1871.14,0.0
12,3,3,248.0,4,6187.52,1959.32,4228.2,0.0,0.95,0.0,0.0,23.44,0.0,0.0,0.0,0.0,0.0,3653.09,0.0,0.0,0.0,6187.5199999999995,24.39,0.0,0.0,0.0,3653.09,0.0
9,2,2,248.0,3,2911.14,1413.06,1498.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.09,0.0,0.0,0.0,2911.1499999999996,0.0,0.0,0.0,0.0,1498.09,0.0
10,2,2,248.0,2,6691.58,2984.09,3707.49,0.0,22.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.51,2412.01,0.0,0.0,0.0,6691.58,22.03,1030.51,0.0,0.0,2412.01,0.0
12,5,4+,248.0,5,4915.88,2146.52,2769.36,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67,2226.09,0.0,0.0,0.0,4915.88,0.82,20.67,0.0,0.0,2226.09,0.0
9,3,3,248.0,3,2164.35,1600.68,563.67,0.0,6.53,0.0,0.0,278.12,540.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164.35,284.65,0.0,0.0,540.74,0.0,0.0
9,2,2,248.0,3,5824.27,2279.95,3544.33,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91,3000.33,0.0,0.0,0.0,5824.28,0.06,20.91,0.0,0.0,3000.33,0.0
13,4,4+,248.0,1,4715.36,2636.12,2079.23,0.0,1.16,0.0,0.0,718.16,0.0,0.0,0.0,0.0,0.0,1660.19,0.0,0.0,0.0,4715.35,719.3199999999999,0.0,0.0,0.0,1660.19,0.0
8,4,4+,248.0,1,2853.31,2573.95,279.36,0.0,0.0,0.0,0.0,933.95,330.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2853.31,933.95,0.0,0.0,330.38,0.0,0.0
9,2,2,248.0,3,5339.13,4990.41,348.72,0.0,0.85,0.0,0.0,1029.34,559.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5339.13,1030.1899999999998,0.0,0.0,559.86,0.0,0.0
8,2,2,248.0,2,4836.0,2869.51,1966.49,0.0,0.54,0.0,0.0,16.68,0.0,0.0,0.0,0.0,0.0,1573.93,0.0,0.0,0.0,4836.0,17.22,0.0,0.0,0.0,1573.93,0.0
9,3,3,248.0,4,5258.29,1769.85,3488.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.37,2315.81,0.0,0.0,0.0,5258.29,0.0,693.37,0.0,0.0,2315.81,0.0
9,2,2,248.0,2,3362.4,1177.32,2185.07,0.0,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.08,1232.43,0.0,0.0,0.0,3362.3900000000003,14.72,560.08,0.0,0.0,1232.43,0.0
9,3,3,248.0,2,2288.26,1181.43,1106.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.78,0.0,0.0,0.0,2288.26,0.0,0.0,0.0,0.0,792.78,0.0
3,2,2,248.0,3,3024.15,1158.05,1866.1,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.16,1374.21,0.0,0.0,0.0,3024.1499999999996,4.04,143.16,0.0,0.0,1374.21,0.0
10,3,3,248.0,2,3014.6,1543.24,1471.36,0.0,0.02,0.0,0.0,29.73,0.0,0.0,0.0,0.0,0.0,1157.32,0.0,0.0,0.0,3014.6,29.75,0.0,0.0,0.0,1157.32,0.0
4,3,3,248.0,2,4938.76,2192.33,2746.43,0.0,2.33,0.0,0.0,100.35,0.0,0.0,0.0,0.0,0.0,2275.36,0.0,0.0,0.0,4938.76,102.67999999999999,0.0,0.0,0.0,2275.36,0.0
9,3,3,248.0,0,926.64,193.58,733.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.06,0.0,0.0,0.0,926.64,0.0,0.0,0.0,0.0,733.06,0.0
8,1,1,248.0,5,2896.02,1724.48,1171.54,0.0,0.0,0.0,0.0,2.44,701.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2896.02,2.44,0.0,0.0,701.65,0.0,0.0
6,2,2,248.0,1,3074.23,1829.6,1244.63,0.0,0.62,0.0,0.0,21.67,0.0,0.0,0.0,0.0,0.0,1244.63,0.0,0.0,0.0,3074.23,22.290000000000003,0.0,0.0,0.0,1244.63,0.0
8,2,2,248.0,1,2159.63,1064.23,279.36,816.03,0.29,0.0,0.0,14.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.03,2159.62,14.45,0.0,0.0,0.0,0.0,816.03
3,2,2,248.0,2,5107.86,1998.37,3109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.43,0.0,0.0,0.0,5107.87,0.0,0.0,0.0,0.0,2638.43,0.0
4,2,2,248.0,2,5454.68,2821.91,2632.78,0.0,0.0,0.0,0.0,31.16,0.0,0.0,0.0,0.0,0.0,2632.78,0.0,0.0,0.0,5454.6900000000005,31.16,0.0,0.0,0.0,2632.78,0.0
4,2,2,248.0,3,5210.38,5210.38,0.0,0.0,0.0,0.0,0.0,619.99,1825.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5210.38,619.99,0.0,0.0,1825.14,0.0,0.0
4,3,3,248.0,4,4243.97,1462.98,479.26,2301.74,0.0,0.0,0.0,77.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301.74,4243.98,77.55,0.0,0.0,0.0,0.0,2301.74
6,3,3,248.0,0,466.41,466.41,0.0,0.0,0.0,0.0,0.0,0.0,143.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.41,0.0,0.0,0.0,143.36,0.0,0.0
9,3,3,248.0,1,2482.16,1800.23,681.92,0.0,24.02,0.0,0.0,554.79,0.0,0.0,0.0,0.0,0.0,681.92,0.0,0.0,0.0,2482.15,578.81,0.0,0.0,0.0,681.92,0.0
14,2,2,248.0,1,5914.84,2402.4,3512.44,0.0,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.47,934.76,0.0,0.0,0.0,5914.84,3.31,2228.47,0.0,0.0,934.76,0.0
9,2,2,248.0,3,5228.68,2675.6,2553.08,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.45,1545.73,0.0,0.0,0.0,5228.68,2.5,571.45,0.0,0.0,1545.73,0.0
9,2,2,248.0,1,3311.01,1151.38,2159.63,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,892.97,0.0,0.0,0.0,3311.01,1.41,53.49,0.0,0.0,892.97,0.0
8,1,1,248.0,1,4162.83,2138.53,2024.3,0.0,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.13,1448.13,0.0,0.0,0.0,4162.83,15.81,157.13,0.0,0.0,1448.13,0.0
10,2,2,248.0,2,4841.41,1636.71,3204.7,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.21,1511.13,0.0,0.0,0.0,4841.41,2.89,1080.21,0.0,0.0,1511.13,0.0
